ticker,close,date,high,low,month,open,volume
M&M,1632.8,10-01-2024 05:30,1647.45,1621.35,2024-01,1645,1954233
GRASIM,2068.55,10-01-2024 05:30,2074.45,2040.85,2024-01,2058.8,325322
ICICIBANK,993.05,10-01-2024 05:30,994.95,974.3,2024-01,974.3,9409181
ADANIENT,3098.2,10-01-2024 05:30,3112,3020.05,2024-01,3024,3590297
ADANIPORTS,1214.35,10-01-2024 05:30,1220,1197,2024-01,1220,7036728
BEL,185.6,10-01-2024 05:30,186,182.05,2024-01,184.4,8701594
BAJAJFINSV,1671.85,10-01-2024 05:30,1685,1658.65,2024-01,1685,607010
EICHERMOT,3842.55,10-01-2024 05:30,3873,3790.65,2024-01,3870.45,577499
COALINDIA,382.05,10-01-2024 05:30,385.85,375.85,2024-01,385.85,9670366
MARUTI,10010.2,10-01-2024 05:30,10050.8,9950,2024-01,10050,481699
INDUSINDBK,1640.15,10-01-2024 05:30,1642.75,1620,2024-01,1620,1629958
ASIANPAINT,3286.85,10-01-2024 05:30,3293,3258.2,2024-01,3292,691087
TATASTEEL,134.1,10-01-2024 05:30,134.7,132.1,2024-01,133.8,27213624
HDFCLIFE,644.95,10-01-2024 05:30,650.35,641.45,2024-01,642,3288472
DRREDDY,1157.44,10-01-2024 05:30,1160,1138.04,2024-01,1149.81,1273855
SUNPHARMA,1324.85,10-01-2024 05:30,1333.5,1313.15,2024-01,1330.05,1278475
KOTAKBANK,1820.8,10-01-2024 05:30,1832.5,1811.6,2024-01,1820.8,7052758
SHRIRAMFIN,2150,10-01-2024 05:30,2187.85,2135.7,2024-01,2180,494145
NESTLEIND,2578.1,10-01-2024 05:30,2622.4,2570.45,2024-01,2590,1026468
ONGC,212.1,10-01-2024 05:30,215,209.7,2024-01,215,16500666
CIPLA,1329.2,10-01-2024 05:30,1331.5,1294.3,2024-01,1296,3625567
BPCL,225.63,10-01-2024 05:30,228.08,222.55,2024-01,227.6,15261992
BRITANNIA,5086.65,10-01-2024 05:30,5143.65,5051.5,2024-01,5111,191450
SBILIFE,1451.45,10-01-2024 05:30,1495.35,1448,2024-01,1454.95,2547856
HINDALCO,580.05,10-01-2024 05:30,582,570.65,2024-01,576,2408792
HEROMOTOCO,4138.05,10-01-2024 05:30,4177,4086.1,2024-01,4094.2,511944
AXISBANK,1107,10-01-2024 05:30,1116,1099.05,2024-01,1115.25,5934163
HDFCBANK,1655.95,10-01-2024 05:30,1659.95,1641.4,2024-01,1643,8057912
BAJAJ-AUTO,7053.75,10-01-2024 05:30,7139.95,7020,2024-01,7125,721432
SBIN,620.2,11-01-2024 05:30,627.15,618.5,2024-01,626,15533860
BAJFINANCE,7669.75,11-01-2024 05:30,7793.3,7651.05,2024-01,7680,651741
TITAN,3698.6,11-01-2024 05:30,3742.7,3692.6,2024-01,3726.9,392818
ITC,462.65,11-01-2024 05:30,466.55,461.1,2024-01,464.1,6534775
TCS,3735.55,11-01-2024 05:30,3773,3707,2024-01,3724,1777909
LT,3504.85,11-01-2024 05:30,3559.55,3500.55,2024-01,3545.5,1105348
TATACONSUM,1105.51,11-01-2024 05:30,1111.14,1098.4,2024-01,1103.29,1070726
RELIANCE,1359.9,11-01-2024 05:30,1362.5,1328.5,2024-01,1329.5,23725852
HCLTECH,1484.8,11-01-2024 05:30,1500,1474,2024-01,1500,2271368
JSWSTEEL,822.05,11-01-2024 05:30,836.75,820.1,2024-01,834.8,1205504
ULTRACEMCO,9920.45,11-01-2024 05:30,9944.95,9719.15,2024-01,9839.9,375210
POWERGRID,241.95,11-01-2024 05:30,243.1,239.2,2024-01,240.25,18812468
INFY,1494.2,11-01-2024 05:30,1525,1486.6,2024-01,1524.9,11296088
TRENT,3175.8,11-01-2024 05:30,3213.2,3168.5,2024-01,3190,485141
AIRTEL,1062.85,11-01-2024 05:30,1073.9,1057.35,2024-01,1065.75,2604325
TATAMOTORS,815.65,11-01-2024 05:30,817.5,808.45,2024-01,813.5,11075167
WIPRO,448.2,11-01-2024 05:30,456.9,446.7,2024-01,454.95,4319409
TECHM,1249.4,11-01-2024 05:30,1261.8,1240.9,2024-01,1240.9,930492
NTPC,312.9,11-01-2024 05:30,317.3,312.35,2024-01,314.95,10316319
HINDUNILVR,2536.2,11-01-2024 05:30,2589,2531.85,2024-01,2580,2399600
APOLLOHOSP,5869.9,11-01-2024 05:30,5892,5802.25,2024-01,5804,213210
M&M,1628.65,11-01-2024 05:30,1651.25,1625.85,2024-01,1643.9,2228002
GRASIM,2083.7,11-01-2024 05:30,2096.3,2051,2024-01,2069.95,887806
ICICIBANK,991.15,11-01-2024 05:30,998.5,986.85,2024-01,995.3,6451345
ADANIENT,3080.9,11-01-2024 05:30,3129,3065,2024-01,3120,2008103
ADANIPORTS,1202.95,11-01-2024 05:30,1223.6,1200,2024-01,1221,3721202
BEL,184.35,11-01-2024 05:30,187.65,183.8,2024-01,187,10942508
BAJAJFINSV,1669.25,11-01-2024 05:30,1702.65,1660.15,2024-01,1679,861924
EICHERMOT,3888.8,11-01-2024 05:30,3924.7,3852.45,2024-01,3868.8,378237
COALINDIA,384.35,11-01-2024 05:30,388.9,383.3,2024-01,385.5,9163771
MARUTI,10011.1,11-01-2024 05:30,10124.1,10000,2024-01,10025.1,1024815
INDUSINDBK,1657.85,11-01-2024 05:30,1668.2,1642.55,2024-01,1643.95,1914421
ASIANPAINT,3288.2,11-01-2024 05:30,3309.2,3270.7,2024-01,3286.85,537469
TATASTEEL,134.9,11-01-2024 05:30,135.65,134.2,2024-01,134.85,23113349
HDFCLIFE,644,11-01-2024 05:30,653.1,639.9,2024-01,646,2800658
DRREDDY,1138.49,11-01-2024 05:30,1155.6,1129.02,2024-01,1155.6,2964925
SUNPHARMA,1316.25,11-01-2024 05:30,1331.9,1310.2,2024-01,1328,1320281
KOTAKBANK,1822.85,11-01-2024 05:30,1841.4,1815.35,2024-01,1832,4170070
SHRIRAMFIN,2279.75,11-01-2024 05:30,2289.85,2204,2024-01,2217.95,2932789
NESTLEIND,2557.2,11-01-2024 05:30,2589.95,2550.1,2024-01,2580,775667
ONGC,211.85,11-01-2024 05:30,214,210.85,2024-01,214,12586419
CIPLA,1325.65,11-01-2024 05:30,1340,1323.05,2024-01,1339.85,1097204
BPCL,229.35,11-01-2024 05:30,230.6,226.6,2024-01,226.95,15751252
BRITANNIA,5136.7,11-01-2024 05:30,5186.4,5076.55,2024-01,5102.9,277823
SBILIFE,1427.8,11-01-2024 05:30,1463.3,1425.9,2024-01,1450.05,908421
HINDALCO,576.95,11-01-2024 05:30,587,575.5,2024-01,582.95,3899383
HEROMOTOCO,4342.2,11-01-2024 05:30,4395,4162,2024-01,4175,2133475
AXISBANK,1125.75,11-01-2024 05:30,1127.9,1111.05,2024-01,1111.05,4683035
HDFCBANK,1649,11-01-2024 05:30,1662.9,1643,2024-01,1660,9157005
BAJAJ-AUTO,7298.85,11-01-2024 05:30,7324.9,7075,2024-01,7090,1031594
SBIN,633.6,12-01-2024 05:30,636.5,621.1,2024-01,623.8,16620797
BAJFINANCE,7661.05,12-01-2024 05:30,7718.95,7617,2024-01,7684,808638
TITAN,3726,12-01-2024 05:30,3734.3,3647.95,2024-01,3700,990582
ITC,466.7,12-01-2024 05:30,467.7,460.35,2024-01,463.25,9354326
TCS,3882.8,12-01-2024 05:30,3905.25,3821.6,2024-01,3848,6813450
LT,3568.8,12-01-2024 05:30,3578.65,3494.05,2024-01,3505.05,1782631
TATACONSUM,1144.77,12-01-2024 05:30,1151.24,1110.05,2024-01,1111.63,5944396
RELIANCE,1370.73,12-01-2024 05:30,1373.33,1345.75,2024-01,1359.9,15012164
HCLTECH,1540.8,12-01-2024 05:30,1555,1498.5,2024-01,1505,5862043
JSWSTEEL,825.8,12-01-2024 05:30,830.8,821.25,2024-01,824.5,1326357
ULTRACEMCO,9808.45,12-01-2024 05:30,9979.95,9794.05,2024-01,9979.95,376816
POWERGRID,239.5,12-01-2024 05:30,242.65,238.8,2024-01,242.5,11296498
INFY,1612.75,12-01-2024 05:30,1618,1555.4,2024-01,1562,26754401
TRENT,3212.15,12-01-2024 05:30,3240.95,3162.1,2024-01,3203,597455
AIRTEL,1076.35,12-01-2024 05:30,1078.55,1051.6,2024-01,1058.1,3394013
TATAMOTORS,816.45,12-01-2024 05:30,818.55,809.15,2024-01,818.15,7664094
WIPRO,465.45,12-01-2024 05:30,469,455,2024-01,455,18043367
TECHM,1308.05,12-01-2024 05:30,1311.75,1267,2024-01,1271.8,5023455
NTPC,312.65,12-01-2024 05:30,315.3,309.7,2024-01,315.2,12341629
HINDUNILVR,2544,12-01-2024 05:30,2555,2511.85,2024-01,2533.5,2979841
APOLLOHOSP,5795.7,12-01-2024 05:30,5922,5742.85,2024-01,5870,250919
M&M,1624.45,12-01-2024 05:30,1633.85,1601.5,2024-01,1630,3061539
GRASIM,2111.55,12-01-2024 05:30,2120.9,2075,2024-01,2083,485644
ICICIBANK,1003.5,12-01-2024 05:30,1008.7,991.75,2024-01,994.8,12255743
ADANIENT,3104.1,12-01-2024 05:30,3125,3068.2,2024-01,3096.35,1795933
ADANIPORTS,1207.1,12-01-2024 05:30,1218.75,1201.05,2024-01,1210.4,3912779
BEL,183.5,12-01-2024 05:30,185.5,183.1,2024-01,185.35,8853157
BAJAJFINSV,1651.9,12-01-2024 05:30,1674.95,1642,2024-01,1670.25,1314964
EICHERMOT,3870.85,12-01-2024 05:30,3899,3850,2024-01,3890.2,220410
COALINDIA,381.1,12-01-2024 05:30,385.8,379.55,2024-01,385.8,7471050
MARUTI,9965.65,12-01-2024 05:30,10045,9935.95,2024-01,10025,850190
INDUSINDBK,1674,12-01-2024 05:30,1677.85,1647.4,2024-01,1657.85,2161848
ASIANPAINT,3277.8,12-01-2024 05:30,3294.95,3244,2024-01,3294.95,673004
TATASTEEL,135.3,12-01-2024 05:30,136.25,134.65,2024-01,135.8,32883921
HDFCLIFE,637.6,12-01-2024 05:30,648.6,621.3,2024-01,646.85,7076942
DRREDDY,1137.77,12-01-2024 05:30,1146.97,1129.21,2024-01,1146.97,1385710
SUNPHARMA,1325.95,12-01-2024 05:30,1330,1305.55,2024-01,1319,1538242
KOTAKBANK,1833.25,12-01-2024 05:30,1842.55,1814.4,2024-01,1825,2172621
SHRIRAMFIN,2292.8,12-01-2024 05:30,2303.1,2260.1,2024-01,2292.8,1037456
NESTLEIND,2549.6,12-01-2024 05:30,2559.95,2530,2024-01,2557.2,1107055
ONGC,223.4,12-01-2024 05:30,224.75,212.35,2024-01,213.8,39228118
CIPLA,1308,12-01-2024 05:30,1325.65,1300.4,2024-01,1324.2,2051301
BPCL,229.13,12-01-2024 05:30,230.55,227.55,2024-01,229.5,11990812
BRITANNIA,5151.1,12-01-2024 05:30,5250.4,5100.05,2024-01,5149,462298
SBILIFE,1435.3,12-01-2024 05:30,1440.9,1418.5,2024-01,1434.8,557158
HINDALCO,582.05,12-01-2024 05:30,585.5,575.75,2024-01,581,2440863
HEROMOTOCO,4383.15,12-01-2024 05:30,4395,4242.65,2024-01,4242.65,905401
AXISBANK,1120.35,12-01-2024 05:30,1129.45,1118.05,2024-01,1126.35,5616755
HDFCBANK,1641.2,12-01-2024 05:30,1656,1633.6,2024-01,1652,9886776
BAJAJ-AUTO,7301.95,12-01-2024 05:30,7360.95,7252,2024-01,7360,434753
SBIN,640.1,15-01-2024 05:30,645.5,636.1,2024-01,638.9,16844018
BAJFINANCE,7478,15-01-2024 05:30,7697.95,7454,2024-01,7697.95,997220
TITAN,3758.85,15-01-2024 05:30,3775,3736,2024-01,3740,661292
ITC,467.6,15-01-2024 05:30,470.5,466.1,2024-01,470,6902156
TCS,3903.8,15-01-2024 05:30,3965,3885,2024-01,3960,2801505
LT,3543.05,15-01-2024 05:30,3605.7,3538.05,2024-01,3576.1,1783518
TATACONSUM,1136.67,15-01-2024 05:30,1176.33,1120.82,2024-01,1175.39,4185461
RELIANCE,1394.13,15-01-2024 05:30,1396.45,1366,2024-01,1375,8610594
HCLTECH,1588.2,15-01-2024 05:30,1619.6,1575.5,2024-01,1610,9712071
JSWSTEEL,825.15,15-01-2024 05:30,830.5,820,2024-01,827.7,1497605
ULTRACEMCO,9954.55,15-01-2024 05:30,9996.8,9820,2024-01,9879,273931
POWERGRID,241.15,15-01-2024 05:30,241.5,237,2024-01,240.4,12597366
INFY,1652.1,15-01-2024 05:30,1664.95,1636,2024-01,1644.95,13228305
TRENT,3193.3,15-01-2024 05:30,3238,3180.5,2024-01,3238,381958
AIRTEL,1102.4,15-01-2024 05:30,1104.7,1074.55,2024-01,1078.05,3312897
TATAMOTORS,812.45,15-01-2024 05:30,820.4,810.3,2024-01,820,4835856
WIPRO,494.6,15-01-2024 05:30,529,489.15,2024-01,511.95,63922132
TECHM,1337.65,15-01-2024 05:30,1401.5,1333.85,2024-01,1335,6012767
NTPC,317.3,15-01-2024 05:30,318,309.6,2024-01,314.9,9706124
HINDUNILVR,2573.2,15-01-2024 05:30,2578.75,2531,2024-01,2546,1391204
APOLLOHOSP,5896.4,15-01-2024 05:30,5924.15,5804,2024-01,5835,375458
M&M,1635.55,15-01-2024 05:30,1640.9,1616.1,2024-01,1635,1405514
GRASIM,2101,15-01-2024 05:30,2122.95,2093.7,2024-01,2111.75,202260
ICICIBANK,1009.85,15-01-2024 05:30,1011.65,999.25,2024-01,1003.5,12388044
ADANIENT,3089.5,15-01-2024 05:30,3130,3067.45,2024-01,3127,1407007
ADANIPORTS,1203.1,15-01-2024 05:30,1215.35,1189.1,2024-01,1214,2825654
BEL,188.65,15-01-2024 05:30,189.9,184.1,2024-01,184.9,24570393
BAJAJFINSV,1632.4,15-01-2024 05:30,1664.15,1630.05,2024-01,1655,1089891
EICHERMOT,3832.1,15-01-2024 05:30,3884.65,3811,2024-01,3875,364325
COALINDIA,384.65,15-01-2024 05:30,387.9,381.4,2024-01,382.5,7490747
MARUTI,10086.9,15-01-2024 05:30,10098.8,9948,2024-01,9985.1,463380
INDUSINDBK,1688.85,15-01-2024 05:30,1694.5,1668.05,2024-01,1684.8,2930339
ASIANPAINT,3273.9,15-01-2024 05:30,3287.2,3258.6,2024-01,3282.2,728116
TATASTEEL,134.9,15-01-2024 05:30,136.25,133.95,2024-01,136,34158775
HDFCLIFE,614.45,15-01-2024 05:30,637,611.85,2024-01,637,12433539
DRREDDY,1156.65,15-01-2024 05:30,1159.8,1140.4,2024-01,1147.59,1665610
SUNPHARMA,1329.35,15-01-2024 05:30,1340,1321.6,2024-01,1329.2,1475983
KOTAKBANK,1851.5,15-01-2024 05:30,1853.6,1836.25,2024-01,1843,6172312
SHRIRAMFIN,2319.55,15-01-2024 05:30,2325,2280,2024-01,2303.1,556738
NESTLEIND,2547.55,15-01-2024 05:30,2576.15,2530.65,2024-01,2564,893834
ONGC,233.5,15-01-2024 05:30,235.45,224.65,2024-01,228.5,57884916
CIPLA,1313.15,15-01-2024 05:30,1327.75,1306.6,2024-01,1316,762036
BPCL,229.98,15-01-2024 05:30,231.75,227.83,2024-01,230,10408382
BRITANNIA,5177.35,15-01-2024 05:30,5228,5119,2024-01,5159.95,400069
SBILIFE,1430.05,15-01-2024 05:30,1444.55,1424.55,2024-01,1442,902104
HINDALCO,574.65,15-01-2024 05:30,586,572.25,2024-01,585.85,3778987
HEROMOTOCO,4372.4,15-01-2024 05:30,4413.55,4337.15,2024-01,4383.15,490217
AXISBANK,1119.5,15-01-2024 05:30,1130.45,1116.6,2024-01,1122,6719079
HDFCBANK,1672.8,15-01-2024 05:30,1680.9,1643.6,2024-01,1647.7,14160178
BAJAJ-AUTO,7332.1,15-01-2024 05:30,7419,7304.05,2024-01,7364,440410
SBIN,636.9,16-01-2024 05:30,644.9,633.45,2024-01,640,15025543
BAJFINANCE,7456.65,16-01-2024 05:30,7614.5,7427.9,2024-01,7475,1194723
TITAN,3820.3,16-01-2024 05:30,3858,3756,2024-01,3758.85,1170685
ITC,472.3,16-01-2024 05:30,475,464.25,2024-01,467.8,12066347
TCS,3861.3,16-01-2024 05:30,3899,3855.55,2024-01,3899,1432672
LT,3573.5,16-01-2024 05:30,3589,3538,2024-01,3548,1791818
TATACONSUM,1129.66,16-01-2024 05:30,1148.28,1127.98,2024-01,1138.4,1431893
RELIANCE,1374.63,16-01-2024 05:30,1396.3,1370.5,2024-01,1389.98,9069024
HCLTECH,1555.45,16-01-2024 05:30,1587,1538,2024-01,1587,4459799
JSWSTEEL,832.3,16-01-2024 05:30,839.5,819.35,2024-01,827.65,1920936
ULTRACEMCO,9969.6,16-01-2024 05:30,10046.8,9880.35,2024-01,9953.95,146779
POWERGRID,239.05,16-01-2024 05:30,242.4,237.7,2024-01,241.65,7478450
INFY,1631.55,16-01-2024 05:30,1648.5,1625,2024-01,1644.8,6500917
TRENT,3166.1,16-01-2024 05:30,3224.9,3143.15,2024-01,3203.55,370700
AIRTEL,1095.9,16-01-2024 05:30,1117,1093,2024-01,1107,5025540
TATAMOTORS,818.85,16-01-2024 05:30,827,812.45,2024-01,812.45,10159066
WIPRO,485,16-01-2024 05:30,495,480.5,2024-01,495,12956246
TECHM,1320.4,16-01-2024 05:30,1332.2,1310.5,2024-01,1330.1,1883106
NTPC,311.5,16-01-2024 05:30,317.25,310.15,2024-01,317.25,10162832
HINDUNILVR,2569.1,16-01-2024 05:30,2584.6,2556.35,2024-01,2573.2,1599406
APOLLOHOSP,5904.55,16-01-2024 05:30,5967.45,5829,2024-01,5882,347797
M&M,1620.35,16-01-2024 05:30,1640,1617.55,2024-01,1638,2236688
GRASIM,2115.2,16-01-2024 05:30,2119.8,2090.1,2024-01,2092.55,457403
ICICIBANK,1009.05,16-01-2024 05:30,1015.8,1004.6,2024-01,1006.1,11505126
ADANIENT,3056.5,16-01-2024 05:30,3104.5,3035,2024-01,3095,2515564
ADANIPORTS,1193.35,16-01-2024 05:30,1212,1186.8,2024-01,1203.6,3173587
BEL,186.8,16-01-2024 05:30,190.25,185.1,2024-01,188.9,16471601
BAJAJFINSV,1623.5,16-01-2024 05:30,1646.3,1620,2024-01,1634,1063676
EICHERMOT,3792.3,16-01-2024 05:30,3828.1,3741.5,2024-01,3790,519197
COALINDIA,381.9,16-01-2024 05:30,386.95,377.05,2024-01,385.4,10165133
MARUTI,10183.5,16-01-2024 05:30,10240,10060,2024-01,10086.8,536823
INDUSINDBK,1667.05,16-01-2024 05:30,1691.75,1663.05,2024-01,1688.85,1316138
ASIANPAINT,3296.9,16-01-2024 05:30,3320,3273.9,2024-01,3274.95,748215
TATASTEEL,137.25,16-01-2024 05:30,138.5,134,2024-01,134.7,56361287
HDFCLIFE,611.25,16-01-2024 05:30,616.85,609.05,2024-01,615.75,8761562
DRREDDY,1151.63,16-01-2024 05:30,1158,1141.21,2024-01,1158,1142145
SUNPHARMA,1313.45,16-01-2024 05:30,1331.55,1307.55,2024-01,1330.05,824502
KOTAKBANK,1848,16-01-2024 05:30,1860.95,1841,2024-01,1850.55,4650898
SHRIRAMFIN,2309.7,16-01-2024 05:30,2334.95,2295.05,2024-01,2325,1329590
NESTLEIND,2542.05,16-01-2024 05:30,2556.9,2531.35,2024-01,2556.9,693370
ONGC,235.1,16-01-2024 05:30,238.95,231.1,2024-01,234.95,34505065
CIPLA,1302.35,16-01-2024 05:30,1314.4,1298.25,2024-01,1313.15,1030845
BPCL,236.43,16-01-2024 05:30,239.9,230.25,2024-01,230.5,42369500
BRITANNIA,5130.6,16-01-2024 05:30,5218,5107.25,2024-01,5168.4,203028
SBILIFE,1408.8,16-01-2024 05:30,1431.9,1405.55,2024-01,1425.05,1729041
HINDALCO,579.55,16-01-2024 05:30,584.85,569.45,2024-01,575.95,5187155
HEROMOTOCO,4384.65,16-01-2024 05:30,4450,4340.1,2024-01,4340.1,972808
AXISBANK,1119.1,16-01-2024 05:30,1127.8,1115.1,2024-01,1116.65,5229753
HDFCBANK,1679.15,16-01-2024 05:30,1683.65,1658.1,2024-01,1673,12661250
BAJAJ-AUTO,7293.95,16-01-2024 05:30,7356.15,7244,2024-01,7339,272181
SBIN,626,17-01-2024 05:30,636.8,623,2024-01,624,30016308
BAJFINANCE,7358.85,17-01-2024 05:30,7478.2,7302.2,2024-01,7303.3,1380271
TITAN,3830.05,17-01-2024 05:30,3855,3800,2024-01,3818.95,723356
ITC,466.6,17-01-2024 05:30,477,465.2,2024-01,471.4,11108698
TCS,3884.6,17-01-2024 05:30,3909.95,3812.55,2024-01,3819,3458696
LT,3570.95,17-01-2024 05:30,3614.45,3547.7,2024-01,3555,2699076
TATACONSUM,1124.62,17-01-2024 05:30,1138.8,1118,2024-01,1120.08,1257304
RELIANCE,1361.58,17-01-2024 05:30,1386.28,1355.03,2024-01,1359.5,12197382
HCLTECH,1575.9,17-01-2024 05:30,1585,1516.55,2024-01,1520,3846289
JSWSTEEL,812.65,17-01-2024 05:30,830,810.05,2024-01,830,1433551
ULTRACEMCO,9854.65,17-01-2024 05:30,10046.1,9825,2024-01,9959,252817
POWERGRID,239.2,17-01-2024 05:30,241.2,237.7,2024-01,238.5,13620300
INFY,1640.2,17-01-2024 05:30,1647.5,1620.25,2024-01,1620.25,9209876
TRENT,3147.85,17-01-2024 05:30,3183.95,3117.15,2024-01,3153,420338
AIRTEL,1085.25,17-01-2024 05:30,1108.95,1078.8,2024-01,1092,4568700
TATAMOTORS,805.55,17-01-2024 05:30,813.7,804,2024-01,811,7895439
WIPRO,482.4,17-01-2024 05:30,491.5,472,2024-01,475.15,14334466
TECHM,1326.75,17-01-2024 05:30,1334.5,1305.25,2024-01,1306,2313059
NTPC,309.3,17-01-2024 05:30,314.1,307.1,2024-01,309.75,13502940
HINDUNILVR,2562.9,17-01-2024 05:30,2571.35,2539.75,2024-01,2549,3047652
APOLLOHOSP,5925.9,17-01-2024 05:30,5980.35,5831.25,2024-01,5872.85,378205
M&M,1597.7,17-01-2024 05:30,1615,1591,2024-01,1612,2548169
GRASIM,2067.85,17-01-2024 05:30,2115.2,2056,2024-01,2112.6,733818
ICICIBANK,981.75,17-01-2024 05:30,1007.8,976.75,2024-01,987.9,41914771
ADANIENT,2971.05,17-01-2024 05:30,3045,2946.3,2024-01,3033,2897218
ADANIPORTS,1166.85,17-01-2024 05:30,1204.7,1159.45,2024-01,1180,5268593
BEL,185.65,17-01-2024 05:30,188.5,183.8,2024-01,186.3,16350370
BAJAJFINSV,1586.15,17-01-2024 05:30,1622,1578.05,2024-01,1614.95,1488186
EICHERMOT,3751.1,17-01-2024 05:30,3772,3720,2024-01,3731,585284
COALINDIA,379.65,17-01-2024 05:30,385.35,377.2,2024-01,381.8,10996538
MARUTI,10051.7,17-01-2024 05:30,10161.8,9996.45,2024-01,10124,610250
INDUSINDBK,1643.9,17-01-2024 05:30,1677.05,1631.85,2024-01,1650,6683398
ASIANPAINT,3242.3,17-01-2024 05:30,3304.35,3193.05,2024-01,3294.1,2239241
TATASTEEL,131.65,17-01-2024 05:30,135.75,131.4,2024-01,135.45,58982971
HDFCLIFE,606.6,17-01-2024 05:30,618.5,605.1,2024-01,611,10183042
DRREDDY,1129.99,17-01-2024 05:30,1148,1125.4,2024-01,1148,1778960
SUNPHARMA,1299,17-01-2024 05:30,1320.45,1294.35,2024-01,1312,2544642
KOTAKBANK,1779.65,17-01-2024 05:30,1834.65,1776.1,2024-01,1823.05,10836883
SHRIRAMFIN,2288,17-01-2024 05:30,2317.85,2240,2024-01,2294,1061729
NESTLEIND,2543.1,17-01-2024 05:30,2557.15,2525.4,2024-01,2542.05,801619
ONGC,232.05,17-01-2024 05:30,237.25,230.7,2024-01,232.2,26010955
CIPLA,1294,17-01-2024 05:30,1312.9,1282.1,2024-01,1299.35,2073596
BPCL,235.83,17-01-2024 05:30,238.58,233.08,2024-01,236,22429284
BRITANNIA,5061.7,17-01-2024 05:30,5135.25,5055,2024-01,5115.05,270672
SBILIFE,1421.15,17-01-2024 05:30,1444.95,1386.55,2024-01,1397,2628568
HINDALCO,560.25,17-01-2024 05:30,572.7,558.1,2024-01,570.95,6148035
HEROMOTOCO,4370.85,17-01-2024 05:30,4430,4341,2024-01,4346,443836
AXISBANK,1082.3,17-01-2024 05:30,1115,1079.2,2024-01,1082,24913719
HDFCBANK,1537.5,17-01-2024 05:30,1596.8,1528.4,2024-01,1570,85072618
BAJAJ-AUTO,7165.95,17-01-2024 05:30,7210,7081,2024-01,7112,619338
SBIN,628.3,18-01-2024 05:30,633.45,619.05,2024-01,625.8,14695436
BAJFINANCE,7265.55,18-01-2024 05:30,7351.75,7234,2024-01,7296,1686996
TITAN,3734.7,18-01-2024 05:30,3824.65,3718.85,2024-01,3791.35,1293580
ITC,465.5,18-01-2024 05:30,467.85,454.55,2024-01,465.25,9143784
TCS,3902.6,18-01-2024 05:30,3908.8,3862,2024-01,3898,2239110
LT,3596,18-01-2024 05:30,3616.95,3525,2024-01,3570.8,2148898
TATACONSUM,1132.72,18-01-2024 05:30,1135.88,1108.72,2024-01,1121.02,1203255
RELIANCE,1367.95,18-01-2024 05:30,1371,1351.25,2024-01,1351.4,10279438
HCLTECH,1567.55,18-01-2024 05:30,1584.2,1537.05,2024-01,1577,3205598
JSWSTEEL,803.65,18-01-2024 05:30,814.5,792.6,2024-01,812.5,1991900
ULTRACEMCO,9892.25,18-01-2024 05:30,9933.05,9770,2024-01,9854,278338
POWERGRID,233.45,18-01-2024 05:30,235.7,226.05,2024-01,227.25,25522629
INFY,1642.6,18-01-2024 05:30,1649,1628.25,2024-01,1642.65,6375464
TRENT,3151.75,18-01-2024 05:30,3185,3090,2024-01,3138,439730
AIRTEL,1087.05,18-01-2024 05:30,1096,1075.2,2024-01,1075.2,4407330
TATAMOTORS,819.05,18-01-2024 05:30,822.95,797,2024-01,807,11500495
WIPRO,482.65,18-01-2024 05:30,489,468.4,2024-01,482.4,13072462
TECHM,1355.15,18-01-2024 05:30,1369.5,1306,2024-01,1326.7,4533782
NTPC,299.3,18-01-2024 05:30,311.3,296.55,2024-01,308.95,32481018
HINDUNILVR,2548,18-01-2024 05:30,2570,2537.55,2024-01,2570,1273095
APOLLOHOSP,5990.85,18-01-2024 05:30,6028.95,5838,2024-01,5959,591170
M&M,1617.25,18-01-2024 05:30,1623.3,1580.65,2024-01,1600,2328588
GRASIM,2053.65,18-01-2024 05:30,2069,2036.2,2024-01,2067,877519
ICICIBANK,986.35,18-01-2024 05:30,994.3,970.15,2024-01,973.95,17902484
ADANIENT,2918.9,18-01-2024 05:30,2985,2885.1,2024-01,2975.55,2552342
ADANIPORTS,1154.05,18-01-2024 05:30,1184.3,1143.45,2024-01,1171.05,5918594
BEL,188.2,18-01-2024 05:30,189,180,2024-01,185.65,24831623
BAJAJFINSV,1581.15,18-01-2024 05:30,1605.35,1559,2024-01,1586,1133236
EICHERMOT,3691.15,18-01-2024 05:30,3761.55,3661,2024-01,3751.1,583931
COALINDIA,375.65,18-01-2024 05:30,382.55,368,2024-01,380.8,12493835
MARUTI,9924.5,18-01-2024 05:30,10050,9737.65,2024-01,9946.05,614860
INDUSINDBK,1612.9,18-01-2024 05:30,1639.6,1595.1,2024-01,1634.95,3557256
ASIANPAINT,3163.85,18-01-2024 05:30,3257.95,3048.6,2024-01,3257.95,1979174
TATASTEEL,131,18-01-2024 05:30,132.25,128.2,2024-01,131.65,45273496
HDFCLIFE,607.8,18-01-2024 05:30,612.3,600.6,2024-01,608,3658639
DRREDDY,1129.99,18-01-2024 05:30,1133.66,1104.13,2024-01,1129.49,1727635
SUNPHARMA,1335.75,18-01-2024 05:30,1343.4,1290,2024-01,1298.95,2842572
KOTAKBANK,1777.25,18-01-2024 05:30,1792.7,1764.6,2024-01,1770,4293450
SHRIRAMFIN,2255.4,18-01-2024 05:30,2287.3,2196.55,2024-01,2271,1576710
